trip_duration_days,miles_traveled,total_receipts_amount,output,miles_per_day,receipts_per_day,receipts_per_mile,est_mileage_reimb,est_per_diem,est_total_simple,high_mileage,very_high_mileage,long_trip,medium_trip,overnight,high_receipts,very_high_receipts,low_receipts,near_receipt_cap,over_receipt_cap,under_100_miles,local_trip,regional_trip,miles_x_duration,receipts_x_duration,miles_x_receipts,receipts_to_miles_ratio,miles_to_days_ratio,miles_squared,duration_squared,receipts_squared,miles_sqrt,duration_sqrt,receipts_sqrt,miles_log,duration_log,receipts_log,miles_<100,miles_100-300,miles_300-500,miles_>500,dur_Short,dur_Medium,dur_Long,rec_Low,rec_Medium,rec_High,rec_VeryHigh,miles_zscore,duration_zscore,receipts_zscore,anomaly_miles,anomaly_duration,anomaly_receipts,weighted_estimate_v1,weighted_estimate_v2
8,916.0,2417.62,1755.05,114.5,302.2025,2.6393231441048033,599.98,1200.0,4217.6,1,1,1,0,1,1,1,0,0,1,0,0,0,7328.0,19340.96,2214539.92,2.6393231441048033,114.5,839056.0,64,5844886.464399999,30.265491900843113,2.8284271247461903,49.1692993645425,6.821107472256465,2.1972245773362196,7.790952408563657,False,False,False,True,False,False,True,False,False,False,True,0.9319720594866374,0.25135311357607276,1.6560566976085438,0,0,0,2934.076,3675.62
8,1159.0,2175.27,1752.18,144.875,271.90875,1.8768507333908542,759.145,1200.0,4134.415,1,1,1,0,1,1,1,0,0,1,0,0,0,9272.0,17402.16,2521137.93,1.8768507333908542,144.875,1343281.0,64,4731799.5729,34.044089061098404,2.8284271247461903,46.63978987945808,7.05617528410041,2.1972245773362196,7.68536768116079,False,False,False,False,False,False,True,False,False,False,True,1.61551372349465,0.25135311357607276,1.3293387679007338,0,0,0,2899.361,3554.77
1,432.0,581.71,448.34,432.0,581.71,1.346550925925926,282.96000000000004,150.0,1014.6700000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,432.0,581.71,251298.72000000003,1.346550925925926,432.0,186624.0,1,338386.52410000004,20.784609690826528,1.0,24.118664971345325,6.07073772800249,0.6931471805599453,6.367689635491389,False,False,True,False,True,False,False,False,True,False,False,-0.42948541121244915,-1.5563233881696554,-0.8189782284482572,0,0,0,798.3280000000001,897.71
13,11.0,1114.96,1555.48,0.8461538461538461,85.76615384615386,101.36,7.205,1950.0,3072.165,0,0,1,0,1,1,0,0,0,1,1,1,0,143.0,14494.48,12264.560000000001,101.36,0.8461538461538461,121.0,169,1243135.8016000001,3.3166247903554,3.605551275463989,33.39101675600789,2.4849066497880004,2.6390573296152584,7.017470300004999,True,False,False,False,False,False,True,False,False,True,False,-1.613728376427977,1.5425506148230215,-0.10009093314522531,0,0,0,1549.1730000000002,2420.46
1,682.0,1517.04,1376.04,682.0,1517.04,2.224398826979472,446.71000000000004,150.0,2113.75,1,1,0,0,0,1,1,0,0,1,0,0,0,682.0,1517.04,1034621.28,2.224398826979472,682.0,465124.0,1,2301410.3616,26.115129714401192,1.0,38.949197681081955,6.52649485957079,0.6931471805599453,7.325175308069541,False,False,False,True,True,False,False,False,False,False,True,0.2737467534048476,-1.5563233881696554,0.44196289469433025,0,0,0,1710.342,1958.04
11,24.0,2029.04,1569.37,2.1818181818181817,184.45818181818183,84.54333333333334,15.72,1650.0,3694.76,0,0,1,0,1,1,1,0,0,1,1,1,0,264.0,22319.44,48696.96,84.54333333333334,2.1818181818181817,576.0,121,4117003.3216,4.898979485566356,3.3166247903554,45.04486652216876,3.2188758248682006,2.4849066497880004,7.6158107762752,True,False,False,False,False,False,True,False,False,False,True,-1.5771603038678774,1.0260716143242419,1.1322025481310902,0,0,0,2188.952,3141.04
12,307.0,957.17,1432.75,25.583333333333332,79.76416666666667,3.117817589576547,201.085,1800.0,2958.255,1,0,1,0,1,1,0,0,0,1,0,0,0,3684.0,11486.039999999999,293851.19,3.117817589576547,25.583333333333332,94249.0,144,916174.4088999999,17.52141546793523,3.4641016151377544,30.938164134285667,5.730099782973574,2.5649493574615367,6.865025215255074,False,False,True,False,False,False,True,False,False,True,False,-0.7811014935210976,1.2843111145736317,-0.31281147009012067,0,0,0,1566.821,2310.67
2,634.0,1739.81,1490.51,317.0,869.905,2.744179810725552,415.27000000000004,300.0,2455.08,1,1,0,0,1,1,1,0,0,1,0,0,0,1268.0,3479.62,1103039.54,2.744179810725552,317.0,401956.0,4,3026938.8361,25.179356624028344,1.4142135623730951,41.711029716371186,6.453624998892692,1.0986122886681098,7.462105801130418,False,False,False,True,True,False,False,False,False,False,True,0.13872617779832663,-1.2980838879202656,0.7422845501554768,0,0,0,1907.118,2256.81
3,760.0,2073.25,1522.45,253.33333333333334,691.0833333333334,2.7279605263157896,497.8,450.0,3021.05,1,1,0,0,1,1,1,0,0,1,0,0,0,2280.0,6219.75,1575670.0,2.7279605263157896,253.33333333333334,577600.0,9,4298365.5625,27.568097504180443,1.7320508075688772,45.53295509847785,6.634633357861686,1.3862943611198906,7.637354921544395,False,False,False,True,True,False,False,False,False,False,True,0.4931551887654442,-1.0398443876708758,1.1918031244561669,0,0,0,2306.4,2753.25
2,762.0,519.74,752.69,381.0,259.87,0.6820734908136483,499.11,300.0,1318.85,1,1,0,0,1,0,0,0,0,0,0,0,0,1524.0,1039.48,396041.88,0.6820734908136483,381.0,580644.0,4,270129.6676,27.60434748368452,1.4142135623730951,22.797806912069415,6.637258031284457,1.0986122886681098,6.255250876884208,False,False,False,True,True,False,False,False,True,False,False,0.49878104608238255,-1.2980838879202656,-0.9025214927519213,0,0,0,1014.902,1100.74
6,373.0,587.38,956.61,62.166666666666664,97.89666666666666,1.574745308310992,244.315,900.0,1731.695,1,0,0,1,1,0,0,0,0,0,0,0,0,2238.0,3524.2799999999997,219092.74,1.574745308310992,62.166666666666664,139129.0,36,345015.2644,19.313207915827967,2.449489742783178,24.23592374967375,5.924255797414532,1.9459101490553132,6.377372997666928,False,False,True,False,False,True,False,False,True,False,False,-0.5954482020621312,-0.2651258869227067,-0.8113343635361744,0,0,0,1014.219,1373.88
5,247.0,296.51,594.93,49.4,59.302,1.2004453441295546,161.785,750.0,1208.295,0,0,0,1,1,0,0,1,0,0,0,0,1,1235.0,1482.55,73237.97,1.2004453441295546,49.4,61009.0,25,87918.1801,15.716233645501712,2.23606797749979,17.21946572922633,5.5134287461649825,1.791759469228055,5.695447837866143,False,True,False,False,False,True,False,True,False,False,False,-0.9498772130292488,-0.5233653871720965,-1.2034632854017024,0,0,0,648.9929999999999,920.01
6,290.0,814.04,1077.35,48.333333333333336,135.67333333333332,2.8070344827586204,189.95000000000002,900.0,1903.99,0,0,0,1,1,1,0,0,0,1,0,0,1,1740.0,4884.24,236071.59999999998,2.8070344827586204,48.333333333333336,84100.0,36,662661.1216,17.029386365926403,2.449489742783178,28.531386226399867,5.673323267171493,1.9459101490553132,6.703237191791092,False,True,False,False,False,True,False,False,False,True,False,-0.8289212807150738,-0.2651258869227067,-0.5057685044580962,0,0,0,1141.182,1559.04
10,877.0,1711.12,1897.37,87.7,171.112,1.9511060433295324,574.4350000000001,1500.0,3785.555,1,1,1,0,1,1,1,0,0,1,0,0,0,8770.0,17111.199999999997,1500652.24,1.9511060433295324,87.7,769129.0,100,2927931.6543999994,29.614185789921695,3.1622776601683795,41.365686262891856,6.777646593635117,2.3978952727983707,7.4454876477031995,False,False,False,True,False,False,True,False,False,False,True,0.822267841806339,0.7678321140748522,0.7036068633252021,0,0,0,2443.331,3149.62
7,250.0,364.79,718.71,35.714285714285715,52.112857142857145,1.45916,163.75,1050.0,1578.54,0,0,0,1,1,0,0,0,0,0,0,0,1,1750.0,2553.53,91197.5,1.45916,35.714285714285715,62500.0,49,133071.7441,15.811388300841896,2.6457513110645907,19.099476432614587,5.5254529391317835,2.0794415416798357,5.902059398240283,False,True,False,False,False,True,False,False,True,False,False,-0.9414384270538413,-0.006886386673316989,-1.1114133566191595,0,0,0,805.5820000000001,1189.79
10,1145.0,311.43,1366.61,114.5,31.143,0.2719912663755459,749.975,1500.0,2561.4049999999997,1,1,1,0,1,0,0,0,0,0,0,0,0,11450.0,3114.3,356587.35000000003,0.2719912663755459,114.5,1311025.0,100,96988.6449,33.83784863137726,3.1622776601683795,17.64737940885275,7.044032897274685,2.3978952727983707,5.744380444084709,False,False,False,False,False,False,True,False,True,False,False,1.5761327222760813,0.7678321140748522,-1.1833492705007718,0,0,0,1499.1190000000001,1883.93
7,1086.0,2319.81,1858.36,155.14285714285714,331.40142857142854,2.1361049723756906,711.33,1050.0,4081.14,1,1,0,1,1,1,1,0,0,1,0,0,0,7602.0,16238.67,2519313.66,2.1361049723756906,155.14285714285714,1179396.0,49,5381518.4361,32.95451410656816,2.6457513110645907,48.16440594463924,6.99117688712121,2.0794415416798357,7.749671541656925,False,False,False,False,False,True,False,False,False,False,True,1.4101699314263991,-0.006886386673316989,1.5241966575643067,0,0,0,2917.178,3562.81
11,1179.0,31.36,1550.55,107.18181818181819,2.850909090909091,0.026598812553011025,772.245,1650.0,2453.605,1,1,1,0,1,0,0,1,0,0,0,0,0,12969.0,344.96,36973.44,0.026598812553011025,107.18181818181819,1390041.0,121,983.4495999999999,34.336569426778794,3.3166247903554,5.6,7.07326971745971,2.4849066497880004,3.4769230921902907,False,False,False,False,False,False,True,True,False,False,False,1.6717722966640336,1.0260716143242419,-1.5609184496766184,0,0,0,1347.333,1720.8600000000001
6,751.0,2085.98,1757.81,125.16666666666667,347.66333333333336,2.777603195739015,491.90500000000003,900.0,3477.885,1,1,0,1,1,1,1,0,0,1,0,0,0,4506.0,12515.880000000001,1566570.98,2.777603195739015,125.16666666666667,564001.0,36,4351312.5604,27.40437921208944,2.449489742783178,45.672530037211644,6.62273632394984,1.9459101490553132,7.643473323897598,False,False,False,True,False,True,False,False,False,False,True,0.4678388308392215,-0.2651258869227067,1.2089647470894676,0,0,0,2460.6890000000003,3061.48
5,567.0,193.11,718.3,113.4,38.622,0.3405820105820106,371.385,750.0,1314.495,1,1,0,1,1,0,0,1,0,0,0,0,0,2835.0,965.5500000000001,109493.37000000001,0.3405820105820106,113.4,321489.0,25,37291.472100000006,23.811761799581316,2.23606797749979,13.89640241213531,6.342121418721152,1.791759469228055,5.268425008683,False,False,False,True,False,True,False,True,False,False,False,-0.04974004231910892,-0.5233653871720965,-1.3428593404121731,0,0,0,775.873,976.61
11,293.0,1410.0,1673.7,26.636363636363637,128.1818181818182,4.812286689419795,191.91500000000002,1650.0,3251.915,0,0,1,0,1,1,1,0,0,1,0,0,1,3223.0,15510.0,413130.0,4.812286689419795,26.636363636363637,85849.0,121,1988100.0,17.11724276862369,3.3166247903554,37.54996671103717,5.683579767338681,2.4849066497880004,7.252053951852814,False,True,False,False,False,False,True,False,False,True,False,-0.8204824947396662,1.0260716143242419,0.29765966714770764,0,0,0,1869.915,2656.5
6,72.85,457.75,666.59,12.141666666666666,76.29166666666667,6.283459162663006,47.71675,900.0,1405.46675,0,0,0,1,1,0,0,0,0,0,1,0,0,437.09999999999997,2746.5,33347.087499999994,6.283459162663006,12.141666666666666,5307.1224999999995,36,209535.0625,8.535221145348256,2.449489742783178,21.395092895334667,4.302036008977389,1.9459101490553132,6.12850539936878,True,False,False,False,False,True,False,False,True,False,False,-1.4397487389016577,-0.2651258869227067,-0.9860917195420478,0,0,0,713.9167500000001,1094.175
10,377.0,301.96,837.36,37.7,30.195999999999998,0.8009549071618036,246.935,1500.0,2048.895,1,0,1,0,1,0,0,0,0,0,0,0,0,3770.0,3019.6,113838.92,0.8009549071618036,37.7,142129.0,100,91179.84159999999,19.4164878389476,3.1622776601683795,17.376996288196644,5.934894195619588,2.3978952727983707,5.713600783593539,False,False,True,False,False,False,True,False,True,False,False,-0.5841964874282545,0.7678321140748522,-1.1961160078407056,0,0,0,988.5029999999999,1490.46
5,1143.0,1217.72,1745.09,228.6,243.544,1.0653718285214349,748.6650000000001,750.0,2716.385,1,1,0,1,1,1,1,0,0,1,0,0,0,5715.0,6088.6,1391853.96,1.0653718285214349,228.6,1306449.0,25,1482841.9984000002,33.80828300875393,2.23606797749979,34.895845024873665,7.042286171939743,1.791759469228055,7.105556406624478,False,False,False,False,False,True,False,False,False,True,False,1.570506864959143,-0.5233653871720965,0.03844232229844942,0,0,0,1972.8410000000001,2289.2200000000003
2,794.32,402.31,671.06,397.16,201.155,0.5064835330849028,520.2796000000001,300.0,1222.5896,1,1,0,0,1,0,0,0,0,0,0,0,0,1588.64,804.62,319562.8792,0.5064835330849028,397.16,630944.2624000001,4,161853.33610000001,28.183683222744328,1.4142135623730951,20.057666863321867,6.67874454938988,1.0986122886681098,5.99970549700956,False,False,False,True,True,False,False,False,True,False,False,0.5896949003241069,-1.2980838879202656,-1.060831732015747,0,0,0,942.1276,999.47
5,1085.0,2486.43,1664.83,217.0,497.28599999999994,2.2916405529953914,710.6750000000001,750.0,3947.105,1,1,0,1,1,1,1,0,0,1,0,0,0,5425.0,12432.15,2697776.55,2.2916405529953914,217.0,1177225.0,25,6182334.144899999,32.93933818400121,2.23606797749979,49.864115353628804,6.990256500493881,1.791759469228055,7.819005327933273,False,False,False,False,False,True,False,False,False,False,True,1.40735700276793,-0.5233653871720965,1.7488211322823395,0,0,0,2949.819,3528.93
3,289.0,1245.67,1279.31,96.33333333333333,415.22333333333336,4.310276816608996,189.29500000000002,450.0,1884.9650000000001,0,0,0,0,1,1,1,0,0,1,0,0,1,867.0,3737.01,359998.63,4.310276816608996,96.33333333333333,83521.0,9,1551693.7489000002,17.0,1.7320508075688772,35.294050490132186,5.66988092298052,1.3862943611198906,7.128231275533685,False,True,False,False,True,False,False,False,False,True,False,-0.8317342093735429,-1.0398443876708758,0.07612239712961637,0,0,0,1335.8310000000001,1690.17
8,1134.0,1049.84,2073.13,141.75,131.23,0.925784832451499,742.77,1200.0,2992.6099999999997,1,1,1,0,1,1,0,0,0,1,0,0,0,9072.0,8398.72,1190518.5599999998,0.925784832451499,141.75,1285956.0,64,1102164.0255999998,33.67491648096547,2.8284271247461903,32.401234544381175,7.034387929915503,2.1972245773362196,6.957345123322133,False,False,False,False,False,False,True,False,False,True,False,1.5451905070329202,0.25135311357607276,-0.1878807890667134,0,0,0,1982.6419999999998,2416.84
8,107.0,2450.89,1468.19,13.375,306.36125,22.905514018691587,70.08500000000001,1200.0,3720.975,0,0,1,0,1,1,1,0,0,1,0,0,1,856.0,19607.12,262245.23,22.905514018691587,13.375,11449.0,64,6006861.792099999,10.344080432788601,2.8284271247461903,49.50646422438185,4.68213122712422,2.1972245773362196,7.804614434712119,False,True,False,False,False,False,True,False,False,False,True,-1.343687225214935,0.25135311357607276,1.700908793838702,0,0,0,2430.797,3304.39
7,300.0,2417.85,1634.04,42.857142857142854,345.40714285714284,8.0595,196.5,1050.0,3664.35,0,0,0,1,1,1,1,0,0,1,0,0,0,2100.0,16924.95,725355.0,8.0595,42.857142857142854,90000.0,49,5845998.6225,17.320508075688775,2.6457513110645907,49.171638166731846,5.707110264748875,2.0794415416798357,7.791047499592716,False,True,False,False,False,True,False,False,False,False,True,-0.8007919941303819,-0.006886386673316989,1.6563667662028612,0,0,0,2480.7799999999997,3267.85
7,951.0,584.4,1253.76,135.85714285714286,83.48571428571428,0.6145110410094637,622.905,1050.0,2257.305,1,1,0,1,1,0,0,0,0,0,0,0,0,6657.0,4090.7999999999997,555764.4,0.6145110410094637,135.85714285714286,904401.0,49,341523.36,30.83828789021855,2.6457513110645907,24.17436658942691,6.858565034791365,2.0794415416798357,6.372295374257785,False,False,False,True,False,True,False,False,True,False,False,1.030424562533059,-0.006886386673316989,-0.815351774019068,0,0,0,1440.425,1759.9
6,222.08,709.07,1031.34,37.013333333333335,118.17833333333334,3.192858429394813,145.4624,900.0,1754.5324,0,0,0,1,1,0,0,0,1,0,0,0,1,1332.48,4254.42,157470.2656,3.192858429394813,37.013333333333335,49319.5264,36,502780.26490000007,14.902348808157727,2.449489742783178,26.62836833153695,5.407530451521353,1.9459101490553132,6.565363556724829,False,True,False,False,False,True,False,False,True,False,False,-1.0199753951983008,-0.2651258869227067,-0.6472811146558631,0,0,0,1012.7184000000001,1420.1100000000001
12,765.0,1343.97,1953.03,63.75,111.9975,1.7568235294117647,501.07500000000005,1800.0,3645.045,1,1,1,0,1,1,1,0,0,1,0,0,0,9180.0,16127.64,1028137.05,1.7568235294117647,63.75,585225.0,144,1806255.3609,27.65863337187866,3.4641016151377544,36.66019639881925,6.641182169740591,2.5649493574615367,7.204126986954469,False,False,False,True,False,False,True,False,False,True,False,0.5072198320577901,1.2843111145736317,0.20864301809218175,0,0,0,2176.251,2926.4700000000003
4,69.0,2321.49,322.0,17.25,580.3725,33.64478260869565,45.195,600.0,2966.685,0,0,0,1,1,1,1,0,0,1,1,0,0,276.0,9285.96,160182.81,33.64478260869565,17.25,4761.0,16,5389315.820099999,8.306623862918075,2.0,48.18184305316682,4.248495242049359,1.6094379124341003,7.750395164973665,True,False,False,False,False,True,False,False,False,False,True,-1.4505785142367642,-0.7816048874214861,1.5264615064271456,0,0,0,2102.3869999999997,2755.99
13,996.0,1809.2,1956.89,76.61538461538461,139.16923076923078,1.8164658634538153,652.38,1950.0,4411.58,1,1,1,0,1,1,1,0,0,1,0,0,0,12948.0,23519.600000000002,1801963.2,1.8164658634538153,76.61538461538461,992016.0,169,3273204.64,31.559467676119,3.605551275463989,42.53469172334508,6.904750769961838,2.6390573296152584,7.50119261539307,False,False,False,True,False,False,True,False,False,False,True,1.1570063521641725,1.5425506148230215,0.8358308969366816,0,0,0,2749.7400000000002,3607.2
4,317.0,1793.28,1518.93,79.25,448.32,5.6570347003154575,207.63500000000002,600.0,2600.915,1,0,0,1,1,1,1,0,0,1,0,0,0,1268.0,7173.12,568469.76,5.6570347003154575,79.25,100489.0,16,3215853.1584,17.804493814764857,2.0,42.34713685717135,5.762051382780177,1.6094379124341003,7.492359106248429,False,False,True,False,False,True,False,False,False,False,True,-0.7529722069364057,-0.7816048874214861,0.8143687577126322,0,0,0,1842.259,2351.7799999999997
4,1000.0,2355.34,1699.56,250.0,588.835,2.35534,655.0,600.0,3610.34,1,1,0,1,1,1,1,0,0,1,0,0,0,4000.0,9421.36,2355340.0,2.35534,250.0,1000000.0,16,5547626.5156000005,31.622776601683793,2.0,48.53184521528107,6.90875477931522,1.6094379124341003,7.764864846753333,False,False,False,True,False,True,False,False,False,False,True,1.168258066798049,-0.7816048874214861,1.5720955147647133,0,0,0,2739.272,3255.34
10,631.0,1220.71,1730.86,63.1,122.071,1.9345641838351824,413.305,1500.0,3134.0150000000003,1,1,1,0,1,1,1,0,0,1,0,0,0,6310.0,12207.1,770268.01,1.9345641838351824,63.1,398161.0,100,1490132.9041000002,25.11971337416094,3.1622776601683795,34.938660535286694,6.448889394146858,2.3978952727983707,7.1080067956920585,False,False,False,True,False,False,True,False,False,True,False,0.13028739182291907,0.7678321140748522,0.042473214024574255,0,0,0,1889.873,2536.21
7,1071.0,841.11,1699.9,153.0,120.15857142857143,0.7853501400560224,701.505,1050.0,2592.615,1,1,0,1,1,1,0,0,0,1,0,0,0,7497.0,5887.77,900828.81,0.7853501400560224,153.0,1147041.0,49,707466.0321000001,32.72613634390714,2.6457513110645907,29.001896489712532,6.977281341630747,2.0794415416798357,6.735910647039658,False,False,False,False,False,True,False,False,False,True,False,1.3679760015493614,-0.006886386673316989,-0.4692747790312737,0,0,0,1724.393,2076.61
7,950.0,1739.62,2032.23,135.71428571428572,248.51714285714283,1.831178947368421,622.25,1050.0,3411.87,1,1,0,1,1,1,1,0,0,1,0,0,0,6650.0,12177.34,1652639.0,1.831178947368421,135.71428571428572,902500.0,49,3026277.7443999997,30.822070014844883,2.6457513110645907,41.70875207915,6.85751406254539,2.0794415416798357,7.4619966505801045,False,False,False,True,False,True,False,False,False,False,True,1.0276116338745898,-0.006886386673316989,0.7420284065340842,0,0,0,2363.946,2914.62
3,121.0,21.17,464.07,40.333333333333336,7.0566666666666675,0.17495867768595041,79.25500000000001,450.0,550.425,0,0,0,0,1,0,0,1,0,0,0,0,1,363.0,63.510000000000005,2561.57,0.17495867768595041,40.333333333333336,14641.0,9,448.16890000000006,11.0,1.7320508075688772,4.601086828130937,4.804021044733257,1.3862943611198906,3.09874002362822,False,True,False,False,True,False,False,True,False,False,False,-1.3043062239963663,-1.0398443876708758,-1.5746558365291976,0,0,0,246.19100000000003,381.67
14,174.0,815.3,1295.14,12.428571428571429,58.23571428571428,4.685632183908046,113.97,2100.0,3029.27,0,0,1,0,1,1,0,0,0,1,0,0,1,2436.0,11414.199999999999,141862.19999999998,4.685632183908046,12.428571428571429,30276.0,196,664714.09,13.19090595827292,3.7416573867739413,28.55345863463829,5.1647859739235145,2.70805020110221,6.70478193445731,False,True,False,False,False,False,True,False,False,True,False,-1.1552210050974994,1.800790115072411,-0.5040698678109666,0,0,0,1466.21,2302.3
5,414.0,967.0,1368.94,82.8,193.4,2.3357487922705316,271.17,750.0,1988.17,1,0,0,1,1,1,0,0,0,1,0,0,0,2070.0,4835.0,400338.0,2.3357487922705316,82.8,171396.0,25,935089.0,20.346989949375804,2.23606797749979,31.096623610932426,6.028278520230698,1.791759469228055,6.875232087276577,False,False,True,False,False,True,False,False,False,True,False,-0.48011812706489454,-0.5233653871720965,-0.29955940799386405,0,0,0,1294.77,1674.0
7,194.0,202.49,686.23,27.714285714285715,28.927142857142858,1.0437628865979383,127.07000000000001,1050.0,1379.56,0,0,0,1,1,0,0,1,0,0,0,0,1,1358.0,1417.43,39283.060000000005,1.0437628865979383,27.714285714285715,37636.0,49,41002.2001,13.92838827718412,2.6457513110645907,14.229898102235307,5.272999558563747,2.0794415416798357,5.315616863626098,False,True,False,False,False,True,False,True,False,False,False,-1.0989624319281157,-0.006886386673316989,-1.33021393426132,0,0,0,639.062,999.49
7,256.0,2180.53,1548.87,36.57142857142857,311.50428571428574,8.5176953125,167.68,1050.0,3398.21,0,0,0,1,1,1,1,0,0,1,0,0,1,1792.0,15263.710000000001,558215.68,8.5176953125,36.57142857142857,65536.0,49,4754711.0809,16.0,2.6457513110645907,46.696145451204,5.54907608489522,2.0794415416798357,7.6877817444746075,False,True,False,False,False,True,False,False,False,False,True,-0.9245608551030261,-0.006886386673316989,1.3364299018403383,0,0,0,2262.1040000000003,3008.53
11,920.0,1338.65,1871.27,83.63636363636364,121.69545454545455,1.4550543478260871,602.6,1650.0,3591.25,1,1,1,0,1,1,1,0,0,1,0,0,0,10120.0,14725.150000000001,1231558.0,1.4550543478260871,83.63636363636364,846400.0,121,1791983.8225000002,30.331501776206203,3.3166247903554,36.58756619399547,6.825460036255307,2.4849066497880004,7.200163664798005,False,False,False,True,False,False,True,False,False,True,False,0.9432237741205142,1.0260716143242419,0.20147099669319052,0,0,0,2223.52,2898.65
14,1184.0,2269.89,1943.24,84.57142857142857,162.135,1.9171368243243243,775.52,2100.0,5145.41,1,1,1,0,1,1,1,0,0,1,0,0,0,16576.0,31778.46,2687549.76,1.9171368243243243,84.57142857142857,1401856.0,196,5152400.6121,34.40930106817051,3.7416573867739413,47.643362601730786,7.077498053569231,2.70805020110221,7.727927104120481,False,False,False,False,False,False,True,False,False,False,True,1.6858369399563795,1.800790115072411,1.4568982913542223,0,0,0,3291.432,4261.889999999999
8,1009.0,1378.07,1903.76,126.125,172.25875,1.3657779980178393,660.895,1200.0,3238.965,1,1,1,0,1,1,1,0,0,1,0,0,0,8072.0,11024.56,1390472.63,1.3657779980178393,126.125,1018081.0,64,1899076.9248999998,31.76476034853718,2.8284271247461903,37.122365226369936,6.917705609835305,2.1972245773362196,7.229164637926305,False,False,False,False,False,False,True,False,False,True,False,1.1935744247242719,0.25135311357607276,0.25461405751052835,0,0,0,2163.3509999999997,2682.5699999999997
10,797.0,1706.73,1724.42,79.7,170.673,2.1414429109159347,522.035,1500.0,3728.765,1,1,1,0,1,1,1,0,0,1,0,0,0,7970.0,17067.3,1360263.81,2.1414429109159347,79.7,635209.0,100,2912927.2929000002,28.231188426986208,3.1622776601683795,41.3125888803885,6.682108597449809,2.3978952727983707,7.4429202822273215,False,False,False,True,False,False,True,False,False,False,True,0.5972335491288041,0.7678321140748522,0.6976885975467112,0,0,0,2387.419,3105.23
5,629.0,484.34,1029.87,125.8,96.868,0.7700158982511923,411.995,750.0,1646.335,1,1,0,1,1,0,0,0,0,0,0,0,0,3145.0,2421.7,304649.86,0.7700158982511923,125.8,395641.0,25,234585.23559999999,25.079872407968907,2.23606797749979,22.007725916141357,6.4457198193855785,1.791759469228055,6.184849676257916,False,False,False,True,False,True,False,False,True,False,False,0.12466153450598069,-0.5233653871720965,-0.9502450937903224,0,0,0,1049.467,1298.84
9,896.0,1398.54,1727.1,99.55555555555556,155.39333333333332,1.5608705357142856,586.88,1350.0,3335.42,1,1,1,0,1,1,1,0,0,1,0,0,0,8064.0,12586.86,1253091.8399999999,1.5608705357142856,99.55555555555556,802816.0,81,1955914.1316,29.93325909419153,3.0,37.397058707871665,6.799055862058796,2.302585092994046,7.24389889018336,False,False,False,True,False,False,True,False,False,True,False,0.8757134863172537,0.5095926138254625,0.2822101624047676,0,0,0,2155.712,2746.54
12,437.0,639.96,1183.74,36.416666666666664,53.330000000000005,1.4644393592677347,286.235,1800.0,2726.195,1,0,1,0,1,0,0,0,0,0,0,0,0,5244.0,7679.52,279662.52,1.4644393592677347,36.416666666666664,190969.0,144,409548.80160000006,20.904544960366874,3.4641016151377544,25.29743069957896,6.082218910376446,2.5649493574615367,6.462967052477453,False,False,True,False,False,False,True,False,True,False,False,-0.41542076792010324,1.2843111145736317,-0.7404499866265946,0,0,0,1398.203,2058.46
10,314.0,1098.8,1539.1,31.4,109.88,3.4993630573248407,205.67000000000002,1500.0,2804.4700000000003,1,0,1,0,1,1,0,0,0,1,0,0,0,3140.0,10988.0,345023.2,3.4993630573248407,31.4,98596.0,100,1207361.44,17.72004514666935,3.1622776601683795,33.148152286364315,5.752572638825633,2.3978952727983707,7.002883624073714,False,False,True,False,False,False,True,False,False,True,False,-0.7614109929118132,0.7678321140748522,-0.12187662220682316,0,0,0,1584.71,2255.8
1,1068.0,2011.28,1421.45,1068.0,2011.28,1.8832209737827714,699.5400000000001,150.0,2860.82,1,1,0,0,0,1,1,0,0,1,0,0,0,1068.0,2011.28,2148047.04,1.8832209737827714,1068.0,1140624.0,1,4045247.2383999997,32.68026927673638,1.0,44.847296462551675,6.974478911025045,0.6931471805599453,7.607023686547018,False,False,False,False,True,False,False,False,False,False,True,1.3595372155739538,-1.5563233881696554,1.1082598601525027,0,0,0,2358.5640000000003,2645.2799999999997
7,1176.0,2489.13,1921.16,168.0,355.59000000000003,2.116607142857143,770.2800000000001,1050.0,4309.41,1,1,0,1,1,1,1,0,0,1,0,0,0,8232.0,17423.91,2927216.8800000004,2.116607142857143,168.0,1382976.0,49,6195768.156900001,34.292856398964496,2.6457513110645907,49.891181585526716,7.0707241072602764,2.0794415416798357,7.820090196931261,False,False,False,False,False,True,False,False,False,False,True,1.663333510688626,-0.006886386673316989,1.7524610679547603,0,0,0,3111.5840000000003,3777.13
3,196.0,1211.68,1229.87,65.33333333333333,403.8933333333334,6.182040816326531,128.38,450.0,1790.06,0,0,0,0,1,1,1,0,0,1,0,0,1,588.0,3635.04,237489.28,6.182040816326531,65.33333333333333,38416.0,9,1468168.4224,14.0,1.7320508075688772,34.80919418774299,5.2832037287379885,1.3862943611198906,7.100588065401739,False,True,False,False,True,False,False,False,False,True,False,-1.0933365746111774,-1.0398443876708758,0.030299651386812686,0,0,0,1247.7240000000002,1609.68
